id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"7732410220",808000,4,2.25,2500,8866,"2",0,0,4,9,2500,0,1987,0,"98007",47.6604,-122146,2630,8847
"0415100015",301000,3,1,1060,9241,"1",0,0,4,7,1060,0,1956,0,"98133",47.7465,-122339,1900,6484
"2130400150",340000,3,1.75,1210,9635,"1",0,0,4,7,1210,0,1987,0,"98019",47.7382,-121.98,1550,10707
"1555200590",206000,3,1,920,8400,"1",0,0,3,7,920,0,1963,0,"98032",47.3771,-122287,1260,8400
"2174503500",550000,3,1.5,1340,6000,"1",0,0,4,7,1340,0,1960,0,"98040",47.5866,-122.25,1590,9000
"6371500120",325000,2,1,960,4800,"1.5",0,0,2,6,960,0,1912,0,"98116",47.5752,-122411,1440,4800
"3904900610",475000,3,2.5,1630,7586,"2",0,0,3,8,1630,0,1986,0,"98029",47.5689,-122023,2090,7330
"9527000490",432100,3,1.75,1840,7350,"1",0,0,3,8,1310,530,1976,0,"98034",47.7089,-122.23,1860,7000
"2457200120",359000,3,2,3085,7280,"1",0,0,4,7,1560,1525,1959,0,"98056",47.4956,-122181,1480,7900
"3501600100",490000,3,1,920,4800,"1",0,0,4,6,780,140,1926,0,"98117",47.6937,-122362,1370,4800
"1245001295",648360,4,1.75,2260,7005,"1",0,1,4,7,1130,1130,1947,0,"98033",47.6895,-122207,2330,9180
"9536601295",340000,3,1.75,1730,11986,"1",0,3,5,6,1730,0,1918,0,"98198",47.3595,-122323,2490,9264
"2205700180",545000,3,2,1610,8069,"1",0,0,5,7,1090,520,1955,0,"98006",47.5754,-122.15,1510,8803
"0623049232",115000,2,0.75,550,7980,"1",0,0,3,5,550,0,1952,0,"98146",47511,-122348,1330,7980
"9413600100",705640,3,2.25,2400,12350,"1",0,0,4,8,1420,980,1968,0,"98033",47.6533,-122192,2615,12043
"6064800410",300000,3,2.25,1960,1585,"2",0,0,3,7,1750,210,2003,0,"98118",47.5414,-122288,1760,1958
"8964800975",1.65e+006,4,2.75,3190,14904,"1",0,3,4,9,1940,1250,1949,1992,"98004",47.6178,-122214,2600,11195
"4473400155",1.1375e+006,4,3.5,3160,4200,"2",0,4,3,8,2180,980,1999,0,"98144",47.5963,-122292,2180,5200
"7657000210",280000,3,1.75,1550,7410,"1.5",0,0,5,7,1550,0,1944,0,"98178",47.4951,-122237,1250,7467
"8732040180",245000,4,1.75,1930,7650,"1",0,0,4,8,1280,650,1981,0,"98023",47.3078,-122386,1860,8800
"9547202950",564000,4,1,1170,4590,"1.5",0,0,4,7,1170,0,1925,0,"98115",47.6804,-122311,1430,4080
"1370802770",849000,3,1.75,2520,4534,"1",0,0,5,9,1460,1060,1954,0,"98199",47.6381,-122401,1870,5023
"3885803465",698000,3,1.75,1220,7447,"1",0,0,4,7,1220,0,1964,0,"98033",47.6886,-122211,1340,7200
"2896610210",319000,3,1,960,8556,"1",0,0,3,7,960,0,1971,0,"98034",47.7245,-122.22,1320,7528
"3760500455",1.45e+006,3,3.5,4110,15720,"1",0,1,3,10,2230,1880,2000,0,"98034",47.6996,-122229,2500,15400
"3324069541",695000,4,3.5,3310,21050,"2",0,0,5,9,2400,910,1992,0,"98027",47.5197,-122041,2260,23400
"0003600072",680000,4,2.75,2220,5310,"1",0,0,5,7,1170,1050,1951,0,"98144",47.5801,-122294,1540,4200
"2722049218",287500,4,2.25,2250,12000,"2",0,0,3,8,2250,0,1985,0,"98032",47.3715,-122274,2140,11871
"1225039052",465000,3,3.25,1510,1850,"2",0,2,3,8,1230,280,2001,0,"98107",47.6683,-122362,1540,1840
"8807810090",335000,3,1,1350,14212,"1",0,0,4,6,1350,0,1981,0,"98053",47.6606,-122.06,1520,14404
"9508850120",602000,4,1.75,2420,37800,"1",0,0,4,8,1880,540,1981,0,"98053",47.6688,-122024,2780,35532
"5126300650",482000,3,2.5,2950,6545,"2",0,0,3,8,2950,0,2003,0,"98059",47.4828,-122139,2400,6550
"6303400965",220000,5,1,1260,8382,"1.5",0,0,3,7,1260,0,1918,0,"98146",47.5058,-122355,910,8382
"7116500925",206000,4,2,1700,6025,"1",0,0,3,6,1700,0,1978,0,"98002",47.3029,-122221,1320,5956
"9241900115",1.1e+006,4,3,3320,5760,"2",0,0,3,9,2120,1200,1954,2007,"98199",47.6474,-122389,2400,6144
"7202330410",491150,3,2.5,1470,3971,"2",0,0,3,7,1470,0,2003,0,"98053",47.6816,-122035,1650,3148
"5151600300",390000,4,2.75,2500,12848,"1",0,1,3,8,2120,380,1975,0,"98003",47.3364,-122321,2370,12497
"1332200100",393000,4,2.5,2641,8091,"2",0,0,3,7,2641,0,1998,0,"98031",47.4043,-122213,2641,8535
"1939130730",635000,4,2,2260,8457,"2",0,0,3,9,2260,0,1992,0,"98074",47.6251,-122.03,2410,7713
"0472000015",490000,2,1,1160,5000,"1",0,0,4,8,1160,0,1937,0,"98117",47.6865,-122399,1750,5000
"3667500015",770000,4,3.5,3680,2242,"2.5",0,0,3,9,2670,1010,1930,2007,"98112",47.6192,-122307,1350,1288
"6430000945",665000,2,2,1615,4590,"1.5",0,0,5,8,1615,0,1906,0,"98103",47.6886,-122348,1470,4590
"0322059161",287000,3,1,1250,26862,"1",0,0,3,7,1250,0,1965,0,"98058",47426,-122154,1530,24463
"7905200205",410000,3,1,1230,7020,"1",0,0,3,7,1090,140,1924,0,"98116",47.5719,-122.39,1390,5850
"1772600665",562000,3,2,2510,5200,"1",0,0,5,8,1470,1040,1925,0,"98106",47.5631,-122366,990,5400
"0203101530",475000,2,2,1540,54450,"2",0,0,3,7,1540,0,1983,0,"98053",47638,-121953,2280,29918
"0820000018",387500,3,3.25,1860,2218,"3",0,0,3,8,1860,0,2001,0,"98125",47.7185,-122313,1860,2218
"1560800110",580000,5,2,2700,10875,"1",0,0,4,7,1540,1160,1962,0,"98007",47.6163,-122138,2040,7464
"2869200110",930000,3,2.5,3290,6830,"2",0,0,3,10,3290,0,2000,0,"98052",47.6702,-122142,3200,6227
"6151800300",625000,3,1.75,2700,18893,"1",0,0,4,7,2110,590,1948,1983,"98010",47.3397,-122048,2260,17494
"4475000180",325000,3,2,1570,5600,"1",0,0,3,8,1570,0,1999,0,"98058",47.4286,-122185,2010,5600
"3223059206",235000,3,1.75,1950,8712,"1",0,0,3,7,1950,0,1960,0,"98055",47.4391,-122189,1820,11520
"5102400025",450000,2,1,1380,4390,"1",0,0,4,8,880,500,1931,0,"98115",47.6947,-122323,1390,5234
"0194000145",745000,4,2.75,2410,5650,"1.5",0,0,5,8,2070,340,1909,0,"98116",47.5651,-122391,1960,5650
"5560000540",223000,4,2,1200,8470,"1",0,0,4,7,1200,0,1961,0,"98023",47.3262,-122338,1110,8400
"3326049077",630000,4,1.75,1770,12278,"1",0,0,3,7,1350,420,1937,0,"98115",47.7004,-122295,1670,9336
"3126049517",413450,3,2.5,1540,1614,"3",0,0,3,8,1470,70,2008,0,"98103",47.6961,-122341,1540,1418
"2568200740",720000,5,2.75,2860,5379,"2",0,0,3,9,2860,0,2005,0,"98052",47.7082,-122104,2980,6018
"2622059138",339000,3,1.5,1740,21980,"1",0,0,4,7,1740,0,1973,0,"98042",47.3644,-122132,1400,16100
"6738700205",1.1155e+006,4,3.5,2830,4000,"1.5",0,0,3,7,1840,990,1919,2014,"98144",47.5842,-122292,2340,4000
"1778350150",839000,5,4,4280,11307,"2",0,0,3,10,2710,1570,1996,0,"98027",47.5503,-122081,3080,11307
"6613000930",2.95e+006,4,3.25,3890,25470,"2",1,3,5,10,3030,860,1923,0,"98105",47.6608,-122269,4140,19281
"0324069058",568000,4,2,2340,50233,"1",0,0,4,7,1170,1170,1966,0,"98075",47.5905,-122022,2470,62290
"4345300180",269000,3,2,1410,10577,"1",0,0,3,7,1410,0,1994,0,"98030",47.3642,-122187,1660,6757
"7525100590",382000,2,2,1350,2560,"1",0,0,4,8,1350,0,1974,0,"98052",47.6338,-122106,1800,2560
"0955000453",574000,2,2.25,1100,1114,"2",0,0,3,8,900,200,2009,0,"98122",47.6199,-122304,1230,1800
"7852150720",405000,3,2.5,2070,4697,"2",0,0,3,7,2070,0,2002,0,"98065",47.5307,-121875,2230,4437
"9545220100",572000,3,2.5,2360,9938,"1",0,0,3,8,1690,670,1987,0,"98027",47.5374,-122053,2280,9626
"7504000230",675000,4,2.25,2760,12100,"2",0,0,4,9,2760,0,1976,0,"98074",47.6285,-122058,2850,12410
"7657000540",165000,4,1,1220,7980,"1.5",0,0,3,6,1220,0,1944,0,"98178",47.4924,-122237,1210,7920
"7657000540",260000,4,1,1220,7980,"1.5",0,0,3,6,1220,0,1944,0,"98178",47.4924,-122237,1210,7920
"7893203770",196000,3,1,1220,6719,"1",0,0,3,6,1220,0,1953,0,"98198",47.4187,-122329,1580,7200
"8035350120",515000,3,2.5,3020,12184,"2",0,0,3,8,3020,0,2003,0,"98019",47744,-121976,2980,10029
"8820902350",810000,4,3.5,3470,7396,"2",0,3,3,8,2520,950,1979,0,"98125",47.7146,-122279,2360,10541
"5089700300",365650,4,2.25,2380,7700,"2",0,0,4,8,2380,0,1977,0,"98055",47.4391,-122194,2100,7700
"7234601541",651000,3,3,2260,1834,"2",0,0,3,8,1660,600,2002,0,"98122",47.6111,-122308,2260,1834
"7972603931",240000,2,1,720,6345,"1",0,0,3,6,720,0,1943,0,"98106",47.5201,-122.35,720,6345
"0318390180",299000,3,2,1730,6007,"1",0,0,3,8,1730,0,2004,0,"98030",47.3573,-122.2,2000,6245
"2597520900",768000,3,2.5,2660,10928,"2",0,0,3,9,1830,830,1988,0,"98006",47.5442,-122141,2800,10025
"5652600556",397380,2,1,1030,5072,"1",0,0,3,6,1030,0,1924,1958,"98115",47.6962,-122294,1220,6781
"8935100100",476000,4,3,2890,6885,"1",0,0,3,7,1590,1300,1945,2015,"98115",47.6763,-122282,2180,6885
"4154301371",315000,3,1,890,5200,"1",0,0,3,7,890,0,1957,0,"98118",47559,-122277,1420,6000
"1105000787",240000,3,2.25,1410,7290,"1",0,0,3,7,940,470,1980,0,"98118",47.5396,-122274,1550,7375
"2492201005",325000,2,1,810,4080,"1",0,0,4,6,810,0,1941,0,"98126",47.5337,-122379,1400,4080
"9265410090",160000,3,1.75,1370,8006,"2",0,0,3,7,1370,0,1990,0,"98001",47258,-122252,1530,8006
"2619950740",435000,3,2.5,2260,5100,"2",0,0,3,8,2260,0,2007,0,"98019",47.7341,-121968,2260,5100
"9412200330",427500,3,1.75,1430,16200,"1",0,0,4,7,1430,0,1967,0,"98027",47.5223,-122043,1690,13125
"1079450410",450000,5,2.5,2510,10240,"1",0,0,4,8,1410,1100,1984,0,"98059",47.4732,-122141,2170,10500
"9238900850",688000,3,1.5,1760,4880,"1.5",0,3,3,8,1290,470,1928,0,"98136",47.5334,-122388,1840,4998
"2112701165",285000,4,1,1430,3600,"1",0,0,3,6,980,450,1947,0,"98106",47.5343,-122355,1170,4000
"2767604067",530000,3,3.25,1510,1125,"3",0,0,3,8,1510,0,2006,0,"98107",47.6711,-122.39,1390,1174
"0522049122",195000,4,1.75,1320,7694,"1",0,0,3,7,1320,0,1928,1972,"98148",47.4297,-122325,1620,8468
"8857600360",250200,3,1.5,1180,7384,"1",0,0,5,7,1180,0,1959,0,"98032",47.3838,-122287,1150,7455
"4389200761",1.1e+006,3,2.25,1560,8570,"1",0,0,5,7,1080,480,1977,0,"98004",47.6155,-122.21,2660,9621
"6421000330",732500,3,2.5,2470,10321,"2",0,0,3,9,2470,0,1988,0,"98052",47.6694,-122141,2450,8440
"2154900040",194250,3,2.25,2190,8834,"1",0,0,3,7,1390,800,1987,0,"98001",47.2633,-122244,1490,8766
"0259801030",526000,4,2,1610,8000,"1",0,0,3,7,1190,420,1966,0,"98008",47.6301,-122118,1560,7896
"0326049038",520000,4,2.75,2700,9882,"2",0,0,3,7,2700,0,1958,1989,"98155",47.7671,-122291,2250,10797
"6384500590",526000,3,1.75,1530,6125,"1",0,0,3,7,1120,410,1958,0,"98116",47.5687,-122397,1360,6125
"3023069166",1.13525e+006,5,4,7320,217800,"2",0,0,3,11,7320,0,1992,0,"98058",47.4473,-122086,3270,34500
"3826000735",202000,2,1,920,7569,"1",0,0,4,6,920,0,1950,0,"98168",47.4951,-122302,1280,7627
"7852110740",645500,4,2.5,2990,8622,"2",0,0,3,9,2990,0,2000,0,"98065",47.5394,-121875,2980,8622
"3222049087",570000,1,1,720,7540,"1",1,4,4,6,720,0,1905,0,"98198",47.3509,-122323,1120,9736
"0726049131",325000,3,2,1750,9000,"1.5",0,0,4,5,1750,0,1936,0,"98133",47.7489,-122.35,1830,8100
"9424400110",725000,2,1,2410,5930,"2",0,0,3,9,1930,480,2007,0,"98116",47.5657,-122395,1540,5892
"0193300120",192000,3,1.75,1240,10361,"1",0,0,3,6,1240,0,1987,0,"98042",47.37,-122151,1240,8834
"1245001751",560000,2,1,1010,9219,"1",0,0,4,7,1010,0,1960,0,"98033",47.6886,-122202,1610,9219
"1386800054",283450,5,2.75,2770,6116,"1",0,0,3,7,1490,1280,1979,0,"98168",47.4847,-122291,1920,6486
"6814600150",863000,4,1.75,2800,5400,"1",0,0,3,9,1400,1400,1924,2006,"98115",47.6803,-122313,1490,5400
"9828200790",815000,4,2,1400,4800,"2",0,0,3,7,1400,0,1986,0,"98122",47.6168,-122298,1620,2595
"9476200650",245000,2,1,1020,7679,"1",0,0,5,6,1020,0,1942,0,"98056",47.4915,-122188,1280,6497
"9533600100",1315000000,4,3,2860,10292,"1",0,0,4,8,2860,0,1953,1999,"98004",47.6286,-122206,1840,10273
"4139430410",1156000000,4,3.5,4270,12305,"2",0,2,3,10,4270,0,1994,0,"98006",47.5489,-122118,4190,13137
"7852030330",480000,3,2.5,2270,4488,"2",0,0,3,7,2270,0,1999,0,"98065",47.5329,-121879,2360,4427
"7202270930",600000,4,2.5,2560,5593,"2",0,0,3,7,2560,0,2001,0,"98053",47.6886,-122037,2800,5890
"0223039254",329950,2,1,900,5220,"1",0,0,4,6,900,0,1956,0,"98146",47.5105,-122387,1480,6660
"7843500090",299500,4,2.5,2010,12085,"2",0,0,3,8,2010,0,1986,0,"98042",47.3406,-122057,1910,12133
"2491200330",460000,3,2.5,1690,5131,"1",0,0,3,7,1690,0,1941,1998,"98126",47.5234,-122.38,860,5137
"8113101582",515000,5,3.5,2310,5249,"2",0,0,3,8,1560,750,2000,0,"98118",47.5463,-122272,1900,7296
"0993002225",405000,3,2.25,1520,1245,"3",0,0,3,8,1520,0,2004,0,"98103",47.6907,-122.34,1520,1470
"9530100921",483000,4,1.5,1220,3780,"1.5",0,0,3,7,1220,0,1927,0,"98107",47.6667,-122.36,1400,3185
"3235390100",377000,4,2.5,2170,11511,"2",0,0,3,8,2170,0,1992,0,"98031",47.3886,-122188,1900,8961
"5122400025",568000,4,1.75,2790,17476,"1",0,2,3,7,1450,1340,1956,0,"98166",47.4556,-122369,2790,16401
"9297300750",355000,2,1.75,1760,4600,"1",0,0,4,7,850,910,1926,0,"98126",47.5654,-122372,1150,4800
"3856900590",640000,4,1.75,2100,3000,"1.5",0,0,4,7,1500,600,1911,0,"98103",47.6721,-122329,1690,4000
"4024700100",270000,4,1,1430,5909,"1",0,0,3,6,1070,360,1947,0,"98155",47.7623,-122313,1460,8433
"0114100131",559950,5,3.5,2450,8193,"2",0,0,3,9,2450,0,2005,0,"98028",47.7721,-122241,2310,8193
"2296700330",515000,4,3,1820,8261,"1",0,0,3,7,1420,400,1969,0,"98034",47.7197,-122219,1920,7961
"1995200215",352000,4,1.75,1850,5712,"1",0,0,3,7,1850,0,1954,0,"98115",47.6966,-122324,1510,6038
"2287600035",595888,3,1.75,1870,9000,"1",0,0,5,9,1870,0,1958,0,"98177",47.7203,-122361,2030,8160
"2923501130",588000,4,2.25,2580,7344,"2",0,0,3,8,2580,0,1977,0,"98027",47.5647,-122.09,2390,7507
"2485000076",1.05e+006,4,3.25,3680,8580,"1",0,3,5,10,1840,1840,1959,0,"98136",47.5266,-122387,2700,9100
"9264921020",260000,3,1.5,1750,7000,"2",0,0,3,8,1750,0,1983,0,"98023",47.3108,-122346,1840,9305
"5318100965",1.6e+006,4,3.5,3890,3600,"2",0,0,3,9,2860,1030,2005,0,"98112",47.6342,-122282,2460,6050
"3501600215",380000,2,1,1000,4800,"1",0,0,3,6,1000,0,1952,0,"98117",47.6926,-122362,1000,4800
"8682230610",802000,2,2.5,2210,6327,"1",0,0,3,8,2210,0,2003,0,"98053",47.7114,-122.03,2170,6327
"1337800665",1325000000,4,3.25,2850,4800,"2.5",0,0,5,10,2700,150,1905,0,"98112",47.6292,-122312,2850,4800
"7960100220",710000,4,2.75,2460,3600,"2",0,0,3,8,1640,820,1907,2007,"98122",47.6093,-122297,1890,3600
"1549500272",600000,3,2.5,2630,77972,"2",0,0,3,9,2630,0,2004,0,"98019",47745,-121916,2250,75794
"9547202380",707900,3,1,1750,5355,"2",0,0,4,7,1750,0,1929,0,"98115",47.6792,-122.31,2240,4590
"3518000180",179950,2,1,1100,7323,"1",0,0,3,7,780,320,1982,0,"98023",47.2874,-122.37,1410,7227
"6792100090",683000,4,2.5,2620,10489,"2",0,0,3,9,2620,0,1990,0,"98052",47.6732,-122143,2430,7701
"5702330120",222400,3,2,1200,9566,"1",0,0,3,7,1200,0,1995,0,"98001",47.2649,-122252,1590,9518
"1189000910",517000,2,1.5,1920,3408,"1",0,0,4,7,960,960,1912,0,"98122",47.6118,-122299,1130,3408
"6204200590",410000,3,2.75,1690,5763,"1",0,0,5,7,1180,510,1985,0,"98011",47.7336,-122202,1560,7518
"4443801340",480000,3,1.75,1680,2552,"1",0,0,4,7,840,840,1952,0,"98117",47.6848,-122391,1220,3880
"2473370750",430000,3,1.75,3440,10428,"1.5",0,0,5,8,3440,0,1974,0,"98058",47449,-122128,2160,8400
"2644900109",439950,5,1.75,2190,7500,"1",0,0,3,7,1290,900,1979,0,"98133",47.7766,-122355,1790,8820
"0293620220",797500,4,2.5,3270,8223,"2",0,0,3,10,3270,0,1998,0,"98075",47.6018,-122073,3460,8872
"2624049115",379000,4,1.5,1280,5460,"1.5",0,0,5,7,1080,200,1920,0,"98118",47.5348,-122268,1470,5934
"7942600910",575000,1,1,1310,8667,"1.5",0,0,1,6,1310,0,1918,0,"98122",47.6059,-122313,1130,4800
"0643000110",247500,3,1,1660,11060,"1",0,0,4,7,1110,550,1962,0,"98003",47.3311,-122326,1890,11060
"9485951460",385000,4,2.75,2700,37011,"2",0,0,3,9,2700,0,1984,0,"98042",47.3496,-122088,2700,37457
"6378500230",423000,4,1.75,1940,6909,"1",0,0,4,7,970,970,1941,0,"98133",47.7108,-122352,1460,6906
"0430000175",550000,3,1.75,1520,5618,"1",0,0,3,7,1170,350,1953,0,"98115",47.68,-122284,1550,5618
"1493300115",415000,4,1,1620,4329,"1.5",0,0,3,7,1620,0,1927,0,"98116",47.5728,-122388,1220,5520
"2024059059",693000,3,2.25,2090,45535,"1",0,2,5,8,1280,810,1952,0,"98006",47.5538,-122191,3090,12889
"2922701085",543000,2,1,1070,4700,"1",0,0,5,7,1070,0,1910,0,"98117",47.6887,-122368,1370,4700
"4058801780",465000,5,1.75,2000,10246,"1",0,2,3,7,1200,800,1953,0,"98178",47.5084,-122246,2340,9030
"2114700384",280000,3,2.5,1020,2217,"2",0,0,3,7,720,300,2004,0,"98106",47.5343,-122348,1060,1524
"9829201020",1388000000,3,1.25,2400,6653,"3",0,2,3,11,2400,0,1992,0,"98122",47.6019,-122.29,1910,6653
"6918720100",665000,6,3,2480,9720,"2",0,0,3,8,2480,0,1972,0,"98007",47.6127,-122145,2480,9200
"1450100330",237950,3,1.75,1310,7314,"1",0,0,5,6,1310,0,1960,0,"98002",47.2888,-122221,1010,7314
"0518000040",440000,4,2.75,2420,10200,"1",0,0,3,8,1220,1200,1962,0,"98034",47.72,-122236,2240,9750
"4242900245",618000,2,1,1890,4700,"1",0,0,4,7,1030,860,1928,0,"98107",47.6747,-122391,2150,4700
"1231001130",572000,3,2.25,1860,4000,"1.5",0,0,5,7,1020,840,1920,0,"98118",47.5539,-122267,1180,4000
"7445000115",725000,3,1.5,2500,4774,"1.5",0,2,3,7,1450,1050,1940,0,"98107",47.6567,-122358,1300,4000
"7802900504",454000,3,1,1970,22144,"1",0,0,4,7,1970,0,1970,0,"98065",47.5234,-121841,1970,13500
"4317700085",535000,4,1,1660,10656,"1.5",0,0,4,7,1180,480,1920,0,"98136",47.5391,-122385,1120,8816
"8732040580",249000,3,2.5,1850,7200,"1",0,0,3,7,1500,350,1979,0,"98023",47.3063,-122384,2140,7500
"3223039149",395000,4,2.75,1970,37026,"1",0,0,4,8,1970,0,1961,0,"98070",47.4375,-122446,1970,51836
"4073200757",690000,3,2,1890,6620,"1",0,3,4,8,1890,0,1954,0,"98125",47.7016,-122274,2590,7188
"3226049054",526500,3,1.5,1310,7236,"1",0,0,4,7,1170,140,1928,0,"98103",47.6944,-122333,1680,8431
"5490700035",325000,4,1.5,1870,7220,"2",0,0,3,7,1870,0,1956,0,"98155",47.77,-122319,1550,7592
"9834200975",495000,3,3,1520,4080,"2",0,0,5,7,1520,0,1948,0,"98144",47572,-122.29,1320,4080
"3305100210",825000,5,3,3070,8474,"2",0,0,3,9,3070,0,2011,0,"98033",47.6852,-122184,3070,8527
"3123039042",383000,3,1.5,1400,14850,"1.5",0,0,4,7,1400,0,1910,0,"98070",47.4471,-122464,1350,14850
"1105000360",320000,3,1.75,1960,11931,"1",0,0,3,7,980,980,1954,0,"98118",47.5432,-122272,1460,4498
"1724079048",475000,3,2.5,2680,87117,"1",0,0,3,7,1340,1340,1989,0,"98024",47.5646,-121935,2580,87117
"7437100770",275000,3,2.5,2030,6326,"2",0,0,3,7,2030,0,1993,0,"98038",47.3491,-122029,1810,6825
"8925100115",1.15e+006,2,2.25,2320,9300,"1.5",0,4,5,9,1920,400,1937,0,"98115",47681,-122273,2790,9300
"4019300051",455000,3,1.75,1760,11371,"1",0,0,5,8,1760,0,1959,0,"98155",47.7616,-122273,2220,19884
"5300200085",262000,5,1,1870,7800,"1",0,0,3,7,1580,290,1962,0,"98168",47.5127,-122321,1740,7808
"9417400110",390000,4,1,1280,4840,"1",0,0,3,7,940,340,1950,0,"98136",47.5477,-122395,1360,4840
"9264920870",300000,3,2.25,1730,10030,"1",0,0,4,8,1730,0,1985,0,"98023",47.3108,-122345,2090,8823
"9169600209",746300,3,1.75,2060,5721,"1",0,2,3,9,1140,920,1964,0,"98136",47.5268,-122388,2060,8124
"6123000090",267000,3,1.5,1030,8223,"1",0,0,4,7,1030,0,1952,0,"98148",47.4282,-122331,1460,9463
"2592401080",525000,3,2.5,1720,7950,"1.5",0,0,4,7,1720,0,1972,0,"98034",47.7178,-122168,1790,7030
"2423020090",570000,3,1.75,1210,7350,"1",0,0,3,7,1210,0,1977,0,"98033",47.7,-122172,1610,7313
"2968801130",360000,4,2.25,2620,8100,"1",0,0,4,7,1550,1070,1964,0,"98166",47.4564,-122351,1650,8100
"3325069064",1052000000,3,1,1860,44431,"1",0,0,4,6,1860,0,1947,0,"98074",47.6057,-122038,2000,44431
"3629910210",699950,3,2.5,2510,4106,"2",0,0,3,9,2510,0,2003,0,"98029",47.5494,-121994,2470,4106
"0622079089",375000,4,2.5,2040,109336,"1.5",0,0,4,8,2040,0,1973,0,"98038",47.4193,-121958,2370,133729
"1919800090",625000,4,1.75,2410,6770,"1",0,0,4,7,1220,1190,1924,0,"98103",47.6946,-122336,1440,6770
"9274200850",464050,2,1,780,2750,"1",0,0,4,7,780,0,1928,0,"98116",47.5842,-122388,1320,4440
"1737320120",470000,5,2.5,2210,9655,"1",0,0,3,8,1460,750,1976,0,"98011",47.7698,-122222,2080,8633
"2473100450",330000,4,2,1590,9100,"1",0,0,3,7,1040,550,1967,2014,"98058",47.4465,-122156,1670,9100
"7923200150",537000,4,1.75,2230,7957,"1",0,0,4,7,2230,0,1967,0,"98008",47.5859,-122122,2230,8040
"7524600120",250000,3,2,1560,32137,"1",0,0,5,7,910,650,1976,0,"98092",47.3197,-122117,1470,29150
"0424069206",835000,4,2.5,2950,48351,"2",0,0,3,10,2950,0,1986,0,"98075",47.5938,-122048,2870,34417
"9523103590",770000,4,1,1480,3750,"1.5",0,0,4,7,1480,0,1912,0,"98103",47.6737,-122354,1570,3750
"0161000120",650000,4,2,2850,4497,"1.5",0,1,3,7,1730,1120,1910,0,"98144",47.5876,-122292,2450,6000
"1623049241",335000,3,1.75,2390,30409,"1",0,0,3,7,1560,830,1953,0,"98168",47.4789,-122296,1750,13500
"7229700165",350000,3,1.75,1740,29597,"1",0,0,4,7,1740,0,1965,0,"98059",47481,-122115,1560,20741
"3031200205",415000,5,2.75,2060,8906,"1",0,0,4,7,1220,840,1978,0,"98118",47.5358,-122289,1840,8906
"2600100110",788000,4,2.5,2680,8778,"2",0,0,4,8,2680,0,1977,0,"98006",47.5516,-122161,2680,10020
"5652601140",640000,4,2.75,3150,7379,"1.5",0,0,4,7,2430,720,1915,0,"98115",47.6968,-122.3,1990,7379
"2473530100",388000,4,2.5,2440,7155,"2",0,0,3,8,2440,0,1993,0,"98058",47.4501,-122126,2450,8109
"3558900590",360000,6,1.75,2230,10080,"1",0,0,3,7,1390,840,1969,0,"98034",47.7089,-122201,2110,8475
"3558900590",692500,6,1.75,2230,10080,"1",0,0,3,7,1390,840,1969,0,"98034",47.7089,-122201,2110,8475
"8121100395",425000,4,1.5,1600,6180,"1.5",0,0,3,6,1600,0,1946,0,"98118",47.5681,-122285,1410,6180
"8121100395",645000,4,1.5,1600,6180,"1.5",0,0,3,6,1600,0,1946,0,"98118",47.5681,-122285,1410,6180
"7100000110",340000,3,1,1580,8308,"1.5",0,0,3,7,1580,0,1948,0,"98146",47.5075,-122379,1200,8308
"0925069042",713000,4,3.25,2840,54400,"1",0,0,4,8,2840,0,1984,0,"98053",47.6707,-122045,2550,43560
"7568700740",430000,3,2.75,2550,11160,"2",0,0,3,8,2550,0,1994,0,"98155",47.7351,-122323,1020,7440
"7205510230",280000,3,2.25,1700,7210,"1",0,0,4,7,1250,450,1974,0,"98003",47.3546,-122318,2070,7300
"9268700040",215000,3,2,1470,2052,"1.5",0,0,3,7,1470,0,1986,0,"98003",47.3084,-122331,1390,2052
"2473480210",306000,3,2.5,1680,11193,"2",0,0,3,8,1680,0,1984,0,"98058",47.4482,-122125,2080,8084
"4024100120",299900,3,1,1110,8593,"1",0,0,3,7,1110,0,1979,0,"98155",47.7595,-122309,1780,8593
"4038200120",534000,5,1.75,2120,8625,"1",0,0,3,7,1200,920,1959,0,"98008",47.6118,-122131,1930,8625
"4218400395",1.16e+006,3,2.75,2380,5572,"2",0,4,3,9,1930,450,1939,0,"98105",47.6626,-122271,3370,5500
"0669000210",1165000000,3,2.5,2670,5000,"2",0,3,5,9,2000,670,1942,1995,"98144",47.5855,-122292,2320,5000
"6018500015",199990,2,1,890,6430,"1",0,0,3,6,890,0,1935,1997,"98022",47.2003,-121996,1460,6430
"2600140120",946000,4,3,3140,9058,"1",0,0,3,9,2140,1000,1989,0,"98006",47.5462,-122154,2760,10018
"6381500090",295000,4,1,1260,7800,"1.5",0,0,3,7,1260,0,1947,2007,"98125",47.7334,-122307,1639,7492
"4109600306",475000,2,1,920,5157,"1",0,0,3,6,920,0,1909,0,"98118",47.5499,-122269,1700,5150
"2624079010",750000,5,3.5,2990,212137,"2",0,0,3,8,2450,540,1994,0,"98024",47.5298,-121887,1060,69260
"7204200025",1225000000,4,2.5,3120,49456,"2",1,4,4,9,2590,530,1974,1989,"98198",47.3535,-122323,2030,32181
